YearStart,LocationDesc,Age,Gender,RaceEthnicity,Data_Value,Sample_Size
2016,14,2,1,6,1.1,290
2016,7,0,2,1,0.42,790
2017,33,3,2,2,2.76,4248
2016,17,0,1,2,3.02,562
2016,17,1,0,5,0.45,4715
2016,15,4,2,5,5.28,5349
2015,0,5,1,6,14.7,170
2016,38,1,1,5,0.37,2785
2016,5,4,1,1,4.18,3435
2017,23,4,2,5,3.94,8238
2016,0,0,2,3,2.4,228455
2017,29,1,1,0,0.67,3040
2016,29,3,1,1,1.69,383
2016,48,2,2,2,0.86,255
2017,23,2,2,3,1.74,631
2017,38,0,2,4,4.36,269
2017,5,1,1,3,0.69,19347
2017,8,0,2,3,1.84,324
2017,21,3,2,6,2.48,208
2016,39,0,2,6,1.82,1019
2016,43,2,1,0,1.65,8439
2017,35,2,1,0,0.33,1106
2015,0,0,1,1,1.2,74035
2017,28,1,0,2,0.41,160
2017,32,0,2,5,3.34,3742
2017,8,1,0,5,0.12,925
2016,29,0,0,0,3.59,27285
2016,28,0,2,0,2.46,9638
2015,45,0,0,0,1.8,29290
2017,39,2,1,3,1.99,1022
2017,14,3,1,5,2.16,15630
2017,24,2,0,4,1.48,208
2017,5,4,0,4,5.43,292
2016,10,3,2,2,3.39,4441
2017,23,1,1,3,1.92,707
2017,37,4,2,5,6.43,2535
2016,25,5,0,5,20.21,505
2016,43,3,2,1,0.9,193
2017,24,4,1,0,4.61,4424
2016,7,1,0,1,0.34,320
2016,24,3,0,2,3.42,445
2016,48,2,0,6,1.87,1147
2016,0,5,0,5,16.35,64238
2017,17,2,0,5,1.47,5834
2016,11,3,2,3,3.63,824
2016,12,4,0,5,4.54,683
2016,38,0,0,5,2.76,32252
2017,15,3,2,3,4.43,355
2016,0,5,1,2,19.32,1540
2017,7,0,0,5,1.76,26332
2016,26,1,0,2,0.57,1070
2016,10,4,0,0,5.32,41910
2016,23,1,0,3,0.75,1376
2016,24,1,1,0,0.44,6109
2016,3,3,0,3,2.8,4601
2016,5,5,2,0,16.31,5470
2017,40,4,1,0,3.66,775
2016,22,0,0,2,2.32,3822
2016,6,3,1,3,2.48,1261
2017,11,0,0,3,1.55,7534
2016,14,4,0,3,6.78,907
2016,19,1,1,3,0.8,283
2016,19,3,0,5,3.62,9507
2016,23,3,1,6,1.9,236
2015,45,5,1,5,14,168
2017,39,3,1,5,2.49,18967
2017,29,4,2,0,6.05,2528
2016,17,1,0,3,1.07,819
2017,23,3,0,1,0.46,770
2016,16,3,0,0,2.21,10512
2017,2,0,1,4,3.12,1156
2015,47,0,0,5,2.1,56733
2017,22,2,2,3,1.22,1284
2017,17,3,0,0,2.8,9390
2016,14,4,0,6,14.82,130
2016,48,4,1,0,4.93,5462
2017,22,4,2,3,8.71,255
2017,4,2,0,2,2.44,1017
2015,46,0,0,0,2.5,6326
2017,25,0,1,3,2.79,374
2016,33,4,2,5,4.22,12624
2016,23,0,2,1,0.98,1153
2017,11,3,0,6,7.11,429
2017,33,2,0,5,0.81,31012
2015,0,3,0,5,2.4,762830
2016,50,0,0,5,1.9,51961
2017,32,4,2,4,17.95,231
2017,1,1,1,6,1.58,180
2016,44,5,1,2,23.47,95
2017,13,1,1,0,0.67,2095
2016,21,1,0,1,0.16,711
2017,28,4,0,5,4.86,3009
2017,36,3,2,1,1.29,365
2017,9,2,0,5,2.54,1577
2017,10,4,2,5,4.76,17312
2017,40,3,0,3,2.39,304
2017,21,4,2,5,3.92,3496
2017,14,1,1,1,0.18,594
2017,21,2,1,5,0.71,4239
2017,6,4,0,3,7.44,771
2016,39,3,2,3,3.98,666
2017,31,1,2,3,1.32,1848
2016,0,1,1,6,0.91,17251
2016,37,3,1,6,7.67,366
2017,31,3,2,3,2.74,2343
2016,27,2,2,0,0.57,1122
2017,17,0,2,1,1.95,322
2016,8,2,1,0,1.97,1085
2017,26,0,1,4,0.85,130
2017,24,1,1,6,1.21,259
2017,26,1,1,5,0.98,5437
2015,51,1,0,4,0.001,71
2017,2,4,1,0,5.57,341
2016,7,2,0,0,0.81,8944
2017,31,3,0,2,3.73,3062
2017,3,1,1,1,1.18,207
2017,22,3,2,0,1.96,12150
2017,27,5,0,0,17.61,248
2017,4,0,0,6,4.36,831
2017,17,3,2,5,2.7,4103
2016,31,2,1,0,0.78,11152
2017,17,2,1,2,1.61,229
2017,38,3,2,0,2.5,7133
2016,3,0,1,4,4.12,2129
2017,6,1,0,1,0.51,371
2017,36,0,0,1,0.87,2252
2016,3,4,2,5,4.96,5103
2017,19,4,1,0,6.65,3329
2017,11,5,0,0,18.25,1727
2017,15,2,0,2,2.04,1331
2016,23,0,0,3,2.19,3975
2017,12,0,2,6,2.12,2261
2016,37,3,1,5,3.75,4298
2017,1,0,1,0,2.99,22856
2016,43,2,1,3,0.58,554
2017,34,2,2,3,1.19,1240
2016,12,2,2,1,1,578
2017,38,3,1,0,2.83,6743
2016,11,0,1,6,2.03,1052
2016,45,2,2,3,2.15,459
2017,4,0,2,0,3.83,15268
2017,9,0,2,0,4.47,3481
2016,33,0,1,2,2.38,10799
2016,23,2,0,0,1.12,24237
2016,11,4,2,2,8.17,1961
2016,10,3,1,1,2.86,795
2017,39,1,0,5,0.59,18878
2016,34,0,0,2,3.58,18338
2016,35,4,1,5,3.82,618
2016,23,4,1,2,7.44,566
2016,3,2,0,5,1.09,8911
2017,23,2,0,2,2.07,2507
2016,8,5,2,0,14.05,119
2016,7,3,1,3,3.93,566
2016,18,5,2,5,18.9,611
2017,33,5,0,1,19.48,174
2017,30,0,0,3,1.69,353
2016,28,5,2,0,20.7,357
2017,5,0,1,4,3.01,1009
2016,43,3,0,6,7.7,250
2017,3,3,2,3,3.08,2514
2017,18,4,1,0,7.09,3532
2016,21,3,1,5,2.43,6286
2017,29,1,0,0,0.97,6039
2016,37,3,1,3,3.17,354
2016,34,3,1,1,1.37,399
2015,50,1,2,2,0.001,264
2016,26,3,2,5,2.73,8969
2017,11,0,0,0,2.54,99799
2017,6,4,2,3,7.08,427
2016,51,0,0,3,2.4,424
2016,6,1,0,0,0.53,11617
2016,5,1,0,1,0.36,10032
2016,44,2,1,6,2.25,726
2017,1,3,0,0,3.85,16385
2017,15,0,1,1,0.86,540
2017,6,3,0,5,1.86,14633
2016,13,0,0,0,2.71,15955
2016,14,0,2,2,3.11,7117
2016,24,5,2,0,14.91,934
2015,49,0,1,0,4,8759
2017,13,1,0,0,0.72,4099
2017,6,3,1,5,2.05,7247
2017,29,4,2,1,1.62,230
2017,10,2,2,2,1.38,3659
2016,33,0,2,1,1.64,8378
2016,6,4,0,3,7.58,755
2016,21,5,0,2,9.64,213
2017,20,2,0,5,1.01,2659
2016,31,3,1,2,3.67,1453
2016,18,5,0,0,19.74,968
2016,31,1,2,2,0.82,873
2017,37,4,0,6,13.04,272
2017,11,1,2,0,0.81,10456
2016,49,2,2,0,1.76,2102
2017,38,0,2,0,2.37,20915
2017,41,3,1,0,3.4,7802
2017,19,2,1,0,1.42,5854
2016,6,0,2,0,2.11,27358
2016,3,0,0,0,2.66,68398
2016,7,3,2,5,1.38,5140
2016,3,4,2,3,8.2,719
2016,0,4,2,4,11.24,1924
2016,36,1,0,2,0.7,2574
2016,17,3,1,5,2.43,3861
2016,34,4,2,0,6.75,9682
2017,14,2,0,0,1.11,34026
2017,16,0,2,0,1.9,16420
2017,5,1,2,4,0.73,249
2017,24,1,0,6,0.61,546
2016,4,2,2,2,2.03,543
2015,50,4,2,5,3.5,4890
2016,23,0,1,1,1.88,1099
2016,32,1,2,4,0.15,418
2016,34,1,0,0,0.88,20407
2016,3,0,2,4,4.2,2472
2016,33,3,0,0,2.19,66862
2017,25,4,0,0,8.17,5148
2016,22,0,0,5,1.95,52775
2017,16,0,1,2,0.33,347
2017,34,1,2,1,0.61,326
2015,0,4,0,0,5.4,507287
2017,2,1,0,6,1.96,243
2016,14,3,0,1,1.18,1905
2017,10,2,1,1,0.67,822
2017,8,2,0,0,1.35,2197
2016,4,5,1,5,20.23,213
2016,4,1,2,5,1.02,2142
2017,12,5,2,1,10.59,197
2016,11,1,1,0,0.66,10836
2016,34,3,1,0,3.32,16404
2016,44,0,0,1,1.34,11522
2017,31,1,1,5,0.37,4993
2016,16,0,0,6,1.3,431
2017,14,1,1,3,0.78,2476
2016,47,1,2,1,0.49,536
2016,46,1,2,5,0.61,514
2017,20,2,2,0,0.53,1463
2016,46,4,0,0,4.04,1257
2016,22,0,0,3,3.22,6509
2017,41,5,2,0,17.6,674
2017,3,5,2,0,16.77,944
2016,42,1,1,5,0.23,772
2017,10,3,0,2,3.49,8067
2017,39,3,1,0,2.82,21642
2016,13,2,1,0,2.08,2018
2016,44,0,1,1,1.27,5552
2017,4,3,2,0,4.44,5023
2017,40,0,2,1,0.86,193
2016,0,1,0,2,0.92,66857
2016,5,0,0,1,1.55,55908
2016,31,1,1,5,0.43,4987
2016,40,2,1,0,1.06,1391
2016,43,0,0,2,3.36,8810
2017,39,1,0,6,0.74,982
2016,47,2,0,0,1.08,22580
2017,21,4,1,5,3.54,3124
2016,25,0,0,0,3.41,28986
2016,0,3,0,0,2.81,1068742
2017,3,2,2,6,1.64,285
2016,22,2,1,3,1.16,1232
2016,3,1,1,3,1.09,2972
2017,34,0,0,1,1.11,2700
2017,25,4,2,2,8.11,824
2016,32,2,0,4,2.07,922
2016,51,4,0,0,5.33,947
2016,16,4,2,0,4.05,2938
2017,21,1,2,1,0.76,361
2017,25,3,2,5,3.67,2968
2016,13,0,0,3,2.02,1453
2016,25,2,2,0,1.46,3805
2016,10,0,2,6,2.36,1995
2016,41,0,0,0,3.23,48405
2015,49,1,2,3,0.001,30
2017,7,2,1,5,0.74,3045
2016,23,0,0,4,3.82,615
2016,39,4,2,0,5.03,12135
2017,38,3,0,3,3,1007
2016,34,2,0,5,1.44,16127
2016,18,2,2,5,1.82,4854
2016,26,4,2,5,4.83,5137
2016,5,5,0,0,15.7,8622
2017,36,2,1,3,2.02,640
2017,4,0,1,0,3.63,14753
2017,32,0,0,0,3.45,19021
2016,7,1,0,3,0.97,1256
2016,50,0,0,0,1.98,58569
2016,1,2,1,5,0.98,3930
2017,1,1,2,3,0.99,280
2017,9,2,1,0,2.02,1309
2017,18,2,2,5,2.19,5052
2017,4,4,1,0,7.57,2554
2017,1,0,0,0,3.23,47645
2016,47,3,1,3,1.57,749
2016,43,2,0,2,2.27,2516
2016,7,3,2,0,1.81,6699
2017,19,3,0,2,6.66,4019
2016,12,2,1,1,0.85,528
2017,16,0,0,6,0.3,495
2017,34,0,1,2,2.93,8326
2016,45,0,0,4,3.99,370
2017,14,5,2,2,15.83,194
2016,43,5,1,5,15.25,406
2016,0,2,0,1,0.64,53350
2016,33,0,2,0,2.49,101633
2017,19,3,0,0,4.26,14656
2016,47,0,2,6,1.69,1271
2016,13,4,0,0,5.11,2668
2016,41,2,2,2,2.58,1603
2016,38,2,2,1,1.5,305
2017,29,1,2,6,1.22,243
2016,44,2,2,1,0.94,1995
2016,3,1,2,4,0.43,699
2016,45,3,2,5,2.3,3545
2017,15,1,0,3,0.7,1274
2016,44,4,0,6,12.59,331
2016,3,5,0,0,18.21,1518
2017,22,0,2,3,2.46,3351
2017,3,2,1,1,1.62,374
2016,29,3,2,5,4.32,2720
2017,1,5,0,5,19.99,897
2016,37,0,2,4,3.75,1780
2017,1,5,0,0,18.91,1108
2015,50,2,2,6,0.001,120
2016,9,4,2,0,5.36,489
2016,5,2,2,5,0.78,17858
2016,11,2,0,6,1.29,579
2016,0,3,2,3,3.25,65217
2017,14,3,0,5,1.99,31639
2016,15,3,2,0,2.82,11402
2016,26,0,2,2,3.81,2668
2016,33,3,2,2,3.79,4356
2016,5,4,1,2,7.68,1204
2017,5,2,1,3,1.16,22501
2016,42,0,1,5,2.11,3568
2017,41,0,2,2,3.92,5891
2016,13,3,0,5,3.47,4469
2015,51,3,2,0,2.6,1003
2017,21,0,2,2,2.69,7615
2017,27,4,0,0,5.1,1966
2017,7,0,1,3,2.15,2181
2016,36,4,0,2,7.25,1711
2016,7,2,1,1,0.23,271
2015,0,3,0,1,1.4,54005
2017,9,3,0,2,5.08,865
2016,50,3,1,0,1.84,10644
2016,25,1,1,5,0.58,1590
2016,32,5,1,5,17.68,97
2016,19,0,2,2,4.99,6503
2016,0,5,2,0,17.54,50455
2017,6,0,1,2,1.91,861
2016,5,2,1,2,1.49,2825
2017,17,0,0,5,2.68,23981
2017,20,5,2,5,15.72,228
2016,28,2,0,0,1.02,4872
2015,0,0,1,5,2.3,1034717
2016,6,0,2,1,1.22,903
2016,2,0,2,4,5.29,1131
2015,46,3,0,0,2.5,2346
2017,23,3,2,2,4.79,1584
2016,30,1,2,5,0.48,964
2016,34,5,0,5,18.82,1748
2016,41,1,0,3,2,754
2017,1,2,0,6,1.65,193
2016,6,1,0,2,1.46,417
2017,31,2,1,6,1.19,254
2017,35,4,1,0,5.23,615
2016,38,2,1,5,1.51,3955
2017,10,2,0,3,1.37,12577
2016,7,2,0,2,1.37,892
2017,16,2,2,3,0.51,215
2017,22,5,0,0,15.38,1946
2016,25,0,0,5,3.25,17212
2017,5,1,0,4,0.67,464
2017,22,2,2,1,0.66,996
2016,16,1,0,6,0.39,217
2016,15,3,2,2,5.99,770
2016,15,3,2,3,1.84,427
2016,50,1,0,0,0.73,11921
2016,24,0,0,2,1.96,1570
2017,17,5,0,5,20.27,836
2016,0,2,1,2,1.79,45983
2016,27,5,1,0,20.8,103
2017,33,5,0,0,14.96,5102
2016,27,5,2,0,18.65,142
2016,27,3,0,5,2.47,3072
2016,16,3,0,3,1.28,249
2017,38,0,1,5,2.4,16227
2017,5,2,1,0,0.92,56091
2015,47,0,2,3,1.5,2866
2017,24,1,1,0,0.5,6203
2017,33,0,0,4,7.32,469
2017,24,3,2,5,1.59,8559
2016,24,0,0,6,1.47,1097
2016,44,4,0,3,10.72,7604
2017,8,2,1,2,1.77,205
2017,3,1,2,5,0.64,2918
2017,1,3,0,2,4.99,3682
2017,17,3,1,3,1.91,317
2015,48,0,0,4,3.3,1462
2017,15,2,2,2,2.07,665
2017,5,3,0,0,2.24,124443
2016,31,1,0,6,0.32,797
2016,19,2,1,0,1.49,5646
2016,33,0,0,3,2.66,26810
2015,50,2,2,0,0.8,6704
2016,43,3,0,5,3.76,18215
2016,15,3,0,2,5.47,1424
2017,15,0,0,6,1.9,1416
2016,24,0,1,6,1.99,562
2017,1,2,2,0,1.5,6061
2016,33,5,0,5,14.8,4320
2017,29,0,0,0,2.97,28413
2017,11,1,1,0,0.66,10941
2016,21,2,1,2,0.78,1973
2017,31,5,2,0,17.19,1485
2016,37,3,0,6,7.2,718
2017,36,1,2,0,0.66,11834
2015,45,4,2,0,4.9,1738
2016,41,2,0,5,1.61,8190
2016,45,1,1,0,0.46,4623
2017,22,1,2,5,0.54,4160
2015,48,3,1,0,2.9,12042
2017,11,3,0,3,2.92,1909
2016,17,5,1,0,18.07,303
2015,0,5,2,6,10.4,330
2017,26,3,0,5,2.76,17686
2016,11,3,1,3,3.39,866
2016,29,2,1,0,2.42,3610
2016,26,2,1,2,2.21,794
2016,40,2,2,5,0.45,969
2016,0,5,0,6,16.4,553
2016,14,2,2,0,0.82,16713
2016,27,2,2,5,0.47,935
2017,32,4,1,3,10.36,448
2017,29,0,2,6,4.21,617
2017,6,2,2,2,1.53,240
2016,26,5,2,2,20.09,69
2016,48,2,0,4,1.23,407
2016,49,0,2,0,4.45,9175
2017,17,5,0,0,20.28,885
2016,31,0,0,1,0.87,8119
2017,8,0,1,1,0.64,161
2016,28,4,1,0,4.93,1462
2016,44,4,1,2,9.22,1326
2017,36,3,2,2,4.53,1877
2017,31,4,0,1,3.17,894
2016,3,2,1,0,1.52,9466
2016,26,4,0,5,4.9,9573
2017,7,0,1,0,1.68,17429
2016,1,0,1,0,3.09,22911
2017,19,0,2,1,1.55,419
2016,47,0,1,1,1.44,2451
2016,6,2,1,0,1.03,8093
2016,39,5,0,2,18.17,202
2017,10,4,1,1,2.8,310
2017,11,3,1,2,4.61,3987
2016,16,0,2,5,2.4,14851
2016,39,4,2,5,4.24,11009
2017,22,1,1,6,0.97,369
2016,43,1,1,1,0.42,113
2016,18,4,1,5,8.39,3140
2016,8,1,0,6,0.65,101
2016,50,2,0,5,0.76,11500
2016,12,3,0,3,2.29,327
2017,28,2,2,0,1.36,2462
2017,11,3,1,6,9.25,221
2016,30,0,2,5,2.34,6283
2016,19,0,1,6,2.57,371
2016,48,2,1,3,1.87,1290
2016,4,4,0,2,14.4,533
2017,1,3,1,2,4.9,1680
2016,49,0,0,3,5.87,272
2016,16,0,0,1,1.03,404
2015,47,3,2,2,3,2534
2017,17,2,2,3,0.63,411
2015,48,1,0,3,1.2,2583
2017,35,0,0,0,2.17,7892
2016,21,2,2,2,0.74,2122
2016,40,4,1,5,2.69,759
2016,24,3,0,3,1.43,353
2017,24,0,0,3,1.57,1838
2017,12,2,0,1,1,1073
2017,2,2,2,5,1.25,391
2017,13,3,2,5,3.64,2287
2016,8,2,2,2,1.15,201
2016,21,1,0,5,0.69,6194
2016,18,0,1,1,0.8,262
2016,30,0,1,1,1.13,127
2016,22,1,2,6,0.72,302
2017,26,0,0,4,2.41,249
2017,15,1,2,3,0.65,613
2017,22,4,0,2,10.34,430
2016,40,4,0,5,3.42,1650
2017,26,3,0,2,4.99,1631
2017,21,3,2,0,2.07,10882
2017,26,4,1,5,5.64,4511
2016,13,2,2,0,1.23,1928
2016,14,2,1,0,1.06,17041
2016,28,1,1,5,0.42,1705
2016,26,2,1,0,1.38,8221
2016,20,0,0,6,6.19,227
2016,3,1,0,5,0.73,6184
2017,3,1,0,2,0.35,476
2017,39,0,1,2,3.18,4030
2017,11,4,0,0,6.06,15900
2017,29,4,0,2,5.87,281
2016,23,0,2,5,2.32,40421
2017,14,5,1,2,20.61,74
2016,13,0,2,3,1.06,707
2016,44,3,1,3,4.19,11898
2016,32,1,2,0,0.84,1956
2017,12,3,0,3,1.8,286
2016,21,0,0,2,1.85,14788
2016,31,3,2,0,2.02,16144
2017,30,1,2,0,0.89,1123
2016,44,2,0,0,1.46,72495
2016,21,0,0,5,2.28,35031
2016,39,5,2,2,18.03,148
2016,5,0,2,1,1.7,29599
2016,48,0,0,6,2.06,3563
2016,47,0,2,3,1.36,2885
2016,18,0,2,1,1.4,314
2016,32,0,0,1,0.06,235
2017,23,1,0,2,0.85,1868
2017,26,1,0,5,0.99,10642
2016,2,3,0,4,4.89,590
2017,31,3,0,6,3.16,380
2016,38,5,1,0,11.42,370
2016,31,4,1,0,4.58,6278
2017,14,1,0,0,0.56,26328
2016,9,3,2,2,5.06,538
2015,48,0,2,3,2.4,3441
2016,44,4,1,0,7.01,17197
2017,2,0,2,0,2.36,3203
2015,48,5,1,0,16.9,556
2017,36,1,1,6,2.62,627
2017,15,5,1,0,13.64,532
2017,13,0,0,0,2.87,16536
2016,41,3,1,2,5.94,1722
2017,21,3,0,2,3.05,5039
2017,18,2,0,5,2.19,10053
2016,0,1,2,4,0.88,4143
2016,14,0,0,6,2.08,2272
2017,33,3,2,0,2.25,34747
2016,5,4,0,3,8,9766
2015,45,1,1,0,0.7,4454
2017,17,2,0,6,0.96,246
2016,8,4,0,5,3.3,1550
2015,48,2,1,5,1.1,6539
2016,31,4,2,5,4.02,5642
2017,24,0,0,6,1.52,1158
2016,16,1,2,5,0.52,2851
2016,15,0,0,5,2.63,55903
2017,19,4,2,2,11.65,1049
2016,37,2,1,2,1.1,356
2017,36,5,0,0,15.44,3236
2015,50,5,1,5,9.1,537
2017,16,3,2,0,1.89,5275
2016,48,3,0,3,3.6,1643
2016,18,2,0,0,1.9,11446
2016,17,0,2,0,2.86,14473
2016,39,3,1,0,2.78,21746
2016,2,4,0,0,9.76,684
2016,41,1,0,0,1.03,9255
2016,36,3,2,6,6.6,246
2017,36,1,0,5,0.65,18771
2016,10,0,2,0,2.95,101547
2016,3,0,0,5,2.82,39958
2017,21,5,2,2,19.84,164
2016,8,4,0,0,3.78,1856
2016,47,2,0,5,0.95,14424
2016,0,1,1,0,0.79,335221
2017,7,2,2,1,0.32,293
2017,3,3,1,4,6.62,679
2017,27,3,2,0,2.66,1730
2016,11,4,0,3,9.12,268
2016,8,0,2,3,1.86,283
2015,50,0,1,2,2.1,1059
2017,19,2,1,2,1.7,1652
2016,24,3,2,6,0.35,99
2016,33,3,2,3,3.74,4275
2016,18,1,0,3,0.85,446
2015,48,4,1,5,4,4705
2016,37,1,2,6,2.13,570
2017,22,4,1,2,9.77,176
2017,12,3,1,5,1.95,616
2016,21,1,0,0,0.49,12079
2016,10,2,0,6,0.78,1195
2015,50,1,1,0,0.6,6275
2017,22,2,2,2,1.31,662
2016,51,3,1,0,3.03,1020
2016,47,0,0,1,1.5,5215
2015,48,3,2,6,4.6,404
2016,6,3,1,5,2.43,7073
2016,11,0,2,1,1.14,1939
2016,29,4,0,0,6.32,4840
2016,31,2,2,2,0.91,1281
2016,5,3,1,4,6.18,345
2016,34,1,2,2,0.71,1891
2016,31,2,1,2,1.36,1263
2017,37,3,0,2,6.79,645
2016,11,1,0,5,0.64,11131
2016,24,3,0,0,1.59,18861
2016,48,0,1,6,2.64,1845
2016,48,1,0,6,0.29,1431
2016,7,4,1,5,2.4,2422
2016,3,2,2,3,1.19,2771
2017,40,1,0,0,0.59,1850
2015,51,4,2,5,4.4,444
2016,11,5,2,0,21.48,1209
2016,22,0,2,6,1.91,930
2017,4,3,2,2,5.07,710
2016,23,3,2,1,1.72,381
2016,35,3,1,5,3.39,1226
2017,31,0,2,1,1.32,4519
2016,15,0,2,6,1.5,638
2016,17,1,2,5,0.45,2266
2016,5,1,2,0,0.64,38626
2017,22,5,1,0,13.53,640
2017,6,1,0,3,0.95,3026
2016,2,0,0,6,1.8,447
2016,48,1,2,0,0.81,7331
2017,23,0,0,4,4.36,565
2017,33,1,2,2,1.36,2081
2017,29,2,2,3,1.8,1149
2016,25,3,2,5,3.3,3092
2016,10,3,2,6,4.72,475
2016,11,5,0,2,19.14,319
2017,17,1,0,3,0.76,959
2016,16,2,0,0,1.21,8015
2016,34,4,2,3,12.75,119
2016,47,3,2,0,2.71,14898
2017,14,1,2,1,0.75,630
2016,6,2,2,0,1.19,7359
2017,19,0,0,3,2.38,2103
2016,17,0,0,2,4.08,1089
2016,5,0,2,0,2.21,190432
2016,14,2,1,3,1.14,2725
2016,37,5,2,0,21.92,489
2017,11,5,2,0,18.46,1136
2016,40,2,2,0,0.99,1398
2016,36,0,2,6,3.09,1324
2017,5,3,0,2,4.78,6134
2017,17,3,2,0,2.82,4782
2017,10,1,2,5,1.01,8276
2016,24,4,0,0,4.16,8954
2016,0,4,1,6,7.4,2431
2017,23,2,1,5,1,9765
2017,33,3,1,0,2.12,32136
2016,33,3,0,1,1.33,5457
2017,36,1,2,5,0.53,9149
2017,31,0,0,3,2.12,13774
2016,15,1,0,0,0.77,14148
2017,6,2,2,1,0.31,310
2016,7,0,0,3,2.14,4191
2016,34,5,1,5,16.91,643
2016,2,3,2,5,1.7,562
2016,47,2,1,6,0.58,390
2016,31,0,2,1,0.82,4210
2016,30,3,1,5,2.43,2302
2016,17,1,1,5,0.46,2449
2016,29,1,0,3,3.41,2095
2017,5,4,1,6,7.36,462
2016,23,4,1,5,4.1,7250
2016,22,3,2,0,2.34,12347
2017,24,1,0,0,0.39,12140
2017,40,1,1,0,0.9,938
2016,50,1,2,2,0.18,272
2017,39,0,2,3,3.22,2894
2016,0,0,0,4,4.06,30300
2016,21,1,2,0,0.43,5875
2016,3,3,1,5,2.59,6762
2016,14,4,2,1,5.63,376
2016,33,2,1,5,0.76,15461
2016,6,0,1,6,2.25,673
2017,2,2,0,4,1.2,685
2016,35,4,0,0,3.63,1288
2016,49,0,1,0,3.75,8734
2017,7,3,0,3,2.67,1338
2017,37,3,1,5,4.65,4230
2016,4,4,2,0,7.43,2855
2016,23,1,2,2,1.37,885
2017,36,4,1,2,6.56,635
2017,7,1,0,0,0.64,6950
2017,41,2,2,1,0.2,126
2016,48,2,2,5,1.03,6484
2015,50,1,0,0,0.6,12014
2017,21,3,1,2,3.15,2323
2016,3,3,1,2,5.72,373
2015,50,0,0,5,1.8,51832
2016,14,5,0,5,14.88,2816
2016,32,3,1,3,4.42,1151
2017,22,1,1,5,0.35,4494
2017,6,0,0,1,1.35,1686
2017,36,3,0,3,3.74,811
2016,1,5,2,2,18.72,159
2017,34,1,1,5,0.87,6108
2016,14,1,2,2,0.73,1378
2017,31,2,1,3,1.36,2238
2017,18,2,0,0,2.09,11827
2016,7,3,2,3,3.09,639
2016,47,2,0,1,0.77,1645
2016,42,1,0,5,0.24,1500
2017,37,5,0,5,18.71,633
2017,6,5,2,5,15.91,607
2016,47,0,0,0,2.27,83546
2016,43,3,0,0,3.8,22422
2017,13,0,2,1,0.53,102
2016,1,1,2,3,1.39,251
2015,48,4,2,5,4.8,5122
2017,34,2,0,1,0.33,966
2016,10,0,0,0,2.8,196828
2016,10,0,0,2,3.06,24997
2017,3,4,0,5,4.94,10138
2016,47,1,2,2,0.89,1258
2017,33,3,1,2,3.45,3418
2016,11,2,1,5,1.74,7087
2015,47,0,1,1,0.9,2391
2016,31,5,1,5,11.89,685
2016,47,1,1,5,0.64,5282
2016,5,4,2,4,9.06,160
2016,4,1,2,3,0.52,269
2017,32,4,0,4,18.61,389
2017,14,4,0,2,7.68,1988
2016,10,2,2,3,1.52,5961
2017,14,1,2,2,0.88,1346
2016,21,2,2,3,1.08,772
2017,8,1,0,2,0.47,305
2016,23,1,1,6,0.82,497
2016,22,0,0,6,1.63,1775
2016,45,0,0,6,1.68,829
2017,25,1,0,0,1.25,6283
2016,16,2,2,3,0.29,227
2016,35,2,1,0,0.39,1113
2017,32,3,1,5,2.59,1254
2017,19,3,2,5,2.87,4854
2017,31,2,1,0,1.06,11239
2016,45,1,2,0,0.52,4247
2016,11,3,0,0,3.3,33288
2015,0,5,2,2,18,3743
2016,11,5,1,0,16.9,563
2016,23,2,0,4,0.84,175
2017,12,0,2,0,2.19,7291
2016,10,4,1,2,9.87,1442
2016,33,3,2,6,2.82,582
2017,31,0,2,5,2.33,28147
2016,25,2,0,5,1.29,3981
2016,41,4,1,0,6.15,4187
2017,5,5,2,1,14.36,732
2015,47,5,0,0,15.2,1729
2016,28,3,0,5,2.75,5473
2016,45,2,1,5,1.14,3672
2017,41,4,2,2,7.24,1045
2016,48,4,0,0,5.01,11621
2015,0,4,1,2,8.5,17166
2016,30,0,1,5,2.19,6135
2016,5,0,1,3,1.97,65441
2016,34,0,0,0,2.99,99596
2017,22,0,1,5,1.67,25769
2017,29,3,2,2,6.57,351
2016,34,1,2,6,1.14,515
2016,5,4,2,6,5.93,493
2017,41,3,2,5,3.07,5980
2016,30,2,0,0,0.85,3283
2017,7,5,2,5,13.47,659
2016,20,3,1,0,1.59,2230
2016,1,2,2,0,1.17,5986
2017,16,0,0,2,1.01,660
2017,33,4,1,2,4.95,1313
2016,50,0,0,2,2.53,2026
2016,35,4,0,5,3.53,1237
2017,4,2,0,5,1.93,5631
2017,37,0,2,4,5.22,1805
2017,23,0,0,0,2.3,99459
2017,39,2,0,0,1.33,32766
2016,19,5,0,5,17.32,800
2017,26,1,2,2,1.69,511
2017,3,3,0,1,0.98,789
2016,40,0,2,5,2.22,4236
2016,36,0,1,6,1.78,1333
2016,26,3,2,6,10.78,119
2016,15,1,0,6,0.17,586
2016,47,3,1,1,1.13,841
2017,11,2,0,2,1.6,7324
2017,12,1,2,6,0.86,680
2016,15,1,0,3,0.55,1326
2017,20,3,1,0,1.59,2186
2017,23,4,1,2,7.81,566
2017,15,0,1,5,2.49,27788
2016,6,2,1,2,2.54,331
2016,18,0,2,3,2.14,528
